Running prime number generator program on 30 CPU cores
135745 5714
number of parameters: 1.69M
Adjusting learning rate of group 0 to 1.0000e-04.
At iter 10/135745, epoch 1, the losses are 105.468 (train). the base losses are 111.931 (train). The time used is 27.255s. 
At iter 45440/135745, epoch 2, the losses are 5.032 (train). the base losses are 110.901 (train). The time used is 2.539s. 
At iter 45450/135745, epoch 2, the losses are 5.075 (train). the base losses are 111.789 (train). The time used is 1.243s. 
At iter 45450/135745, epoch 2, the losses are 4.975 (test). the base losses are 111.228 (test). 
At iter 45460/135745, epoch 2, the losses are 5.096 (train). the base losses are 110.147 (train). The time used is 12.104s. 
At iter 45470/135745, epoch 2, the losses are 5.137 (train). the base losses are 111.963 (train). The time used is 2.994s. 
At iter 45480/135745, epoch 2, the losses are 5.020 (train). the base losses are 111.052 (train). The time used is 3.488s. 
At iter 45490/135745, epoch 2, the losses are 4.978 (train). the base losses are 111.978 (train). The time used is 6.668s. 
At iter 45500/135745, epoch 2, the losses are 4.968 (train). the base losses are 111.641 (train). The time used is 2.223s. 
At iter 45500/135745, epoch 2, the losses are 5.038 (test). the base losses are 111.759 (test). 
At iter 45510/135745, epoch 2, the losses are 5.043 (train). the base losses are 111.304 (train). The time used is 16.280s. 
At iter 45520/135745, epoch 2, the losses are 4.979 (train). the base losses are 110.955 (train). The time used is 2.006s. 
At iter 45530/135745, epoch 2, the losses are 5.064 (train). the base losses are 111.434 (train). The time used is 4.515s. 
At iter 45540/135745, epoch 2, the losses are 5.229 (train). the base losses are 112.011 (train). The time used is 1.716s. 
At iter 45550/135745, epoch 2, the losses are 4.935 (train). the base losses are 110.972 (train). The time used is 3.943s. 
At iter 45550/135745, epoch 2, the losses are 5.135 (test). the base losses are 111.904 (test). 
At iter 45560/135745, epoch 2, the losses are 5.105 (train). the base losses are 111.502 (train). The time used is 10.472s. 
At iter 45570/135745, epoch 2, the losses are 5.100 (train). the base losses are 110.197 (train). The time used is 1.991s. 
At iter 45580/135745, epoch 2, the losses are 5.076 (train). the base losses are 111.860 (train). The time used is 2.926s. 
At iter 45590/135745, epoch 2, the losses are 5.091 (train). the base losses are 111.082 (train). The time used is 4.525s. 
At iter 45600/135745, epoch 2, the losses are 5.154 (train). the base losses are 112.727 (train). The time used is 2.213s. 
At iter 45600/135745, epoch 2, the losses are 5.009 (test). the base losses are 111.416 (test). 
At iter 45610/135745, epoch 2, the losses are 5.086 (train). the base losses are 111.097 (train). The time used is 10.624s. 
At iter 45620/135745, epoch 2, the losses are 5.019 (train). the base losses are 112.458 (train). The time used is 6.993s. 
At iter 45630/135745, epoch 2, the losses are 5.099 (train). the base losses are 111.446 (train). The time used is 5.621s. 
At iter 45640/135745, epoch 2, the losses are 5.126 (train). the base losses are 111.889 (train). The time used is 2.680s. 
At iter 45650/135745, epoch 2, the losses are 5.006 (train). the base losses are 111.892 (train). The time used is 1.370s. 
At iter 45650/135745, epoch 2, the losses are 5.007 (test). the base losses are 110.847 (test). 
At iter 45660/135745, epoch 2, the losses are 5.064 (train). the base losses are 112.600 (train). The time used is 12.930s. 
At iter 45670/135745, epoch 2, the losses are 5.166 (train). the base losses are 112.230 (train). The time used is 6.041s. 
At iter 45680/135745, epoch 2, the losses are 5.146 (train). the base losses are 112.197 (train). The time used is 3.337s. 
At iter 45690/135745, epoch 2, the losses are 5.121 (train). the base losses are 112.836 (train). The time used is 3.111s. 
At iter 45700/135745, epoch 2, the losses are 5.052 (train). the base losses are 111.564 (train). The time used is 4.717s. 
At iter 45700/135745, epoch 2, the losses are 4.994 (test). the base losses are 111.244 (test). 
At iter 45710/135745, epoch 2, the losses are 5.094 (train). the base losses are 111.591 (train). The time used is 5.617s. 
At iter 45720/135745, epoch 2, the losses are 5.121 (train). the base losses are 111.511 (train). The time used is 1.882s. 
At iter 45730/135745, epoch 2, the losses are 4.926 (train). the base losses are 111.144 (train). The time used is 3.194s. 
At iter 45740/135745, epoch 2, the losses are 5.062 (train). the base losses are 110.573 (train). The time used is 1.974s. 
At iter 45750/135745, epoch 2, the losses are 5.044 (train). the base losses are 111.605 (train). The time used is 1.396s. 
At iter 45750/135745, epoch 2, the losses are 5.131 (test). the base losses are 112.018 (test). 
At iter 45760/135745, epoch 2, the losses are 5.109 (train). the base losses are 111.348 (train). The time used is 9.756s. 
At iter 45770/135745, epoch 2, the losses are 5.021 (train). the base losses are 111.795 (train). The time used is 4.759s. 
At iter 45780/135745, epoch 2, the losses are 5.044 (train). the base losses are 110.342 (train). The time used is 1.543s. 
At iter 45790/135745, epoch 2, the losses are 5.173 (train). the base losses are 111.925 (train). The time used is 4.978s. 
At iter 45800/135745, epoch 2, the losses are 5.009 (train). the base losses are 110.372 (train). The time used is 3.239s. 
At iter 45800/135745, epoch 2, the losses are 5.058 (test). the base losses are 111.616 (test). 
At iter 45810/135745, epoch 2, the losses are 5.001 (train). the base losses are 111.416 (train). The time used is 8.606s. 
At iter 45820/135745, epoch 2, the losses are 5.152 (train). the base losses are 111.310 (train). The time used is 2.281s. 
At iter 45830/135745, epoch 2, the losses are 5.106 (train). the base losses are 111.901 (train). The time used is 1.886s. 
At iter 45840/135745, epoch 2, the losses are 5.107 (train). the base losses are 112.218 (train). The time used is 4.423s. 
At iter 45850/135745, epoch 2, the losses are 5.025 (train). the base losses are 111.685 (train). The time used is 3.731s. 
At iter 45850/135745, epoch 2, the losses are 4.967 (test). the base losses are 110.810 (test). 
At iter 45860/135745, epoch 2, the losses are 5.052 (train). the base losses are 110.943 (train). The time used is 10.290s. 
At iter 45870/135745, epoch 2, the losses are 5.143 (train). the base losses are 112.108 (train). The time used is 4.065s. 
At iter 45880/135745, epoch 2, the losses are 5.177 (train). the base losses are 112.458 (train). The time used is 1.697s. 
At iter 45890/135745, epoch 2, the losses are 5.062 (train). the base losses are 111.227 (train). The time used is 2.923s. 
At iter 45900/135745, epoch 2, the losses are 5.020 (train). the base losses are 111.301 (train). The time used is 5.018s. 
At iter 45900/135745, epoch 2, the losses are 5.096 (test). the base losses are 111.955 (test). 
At iter 45910/135745, epoch 2, the losses are 5.061 (train). the base losses are 110.629 (train). The time used is 10.043s. 
At iter 45920/135745, epoch 2, the losses are 5.064 (train). the base losses are 111.925 (train). The time used is 6.168s. 
At iter 45930/135745, epoch 2, the losses are 5.077 (train). the base losses are 111.197 (train). The time used is 4.321s. 
At iter 45940/135745, epoch 2, the losses are 4.999 (train). the base losses are 111.123 (train). The time used is 5.256s. 
At iter 45950/135745, epoch 2, the losses are 5.034 (train). the base losses are 111.070 (train). The time used is 5.267s. 
At iter 45950/135745, epoch 2, the losses are 5.072 (test). the base losses are 111.786 (test). 
At iter 45960/135745, epoch 2, the losses are 5.312 (train). the base losses are 112.262 (train). The time used is 14.153s. 
At iter 45970/135745, epoch 2, the losses are 5.116 (train). the base losses are 112.120 (train). The time used is 4.647s. 
At iter 45980/135745, epoch 2, the losses are 5.134 (train). the base losses are 111.357 (train). The time used is 2.092s. 
At iter 45990/135745, epoch 2, the losses are 5.102 (train). the base losses are 110.641 (train). The time used is 3.670s. 
At iter 46000/135745, epoch 2, the losses are 5.160 (train). the base losses are 111.440 (train). The time used is 2.611s. 
At iter 46000/135745, epoch 2, the losses are 5.024 (test). the base losses are 111.805 (test). 
At iter 46010/135745, epoch 2, the losses are 5.033 (train). the base losses are 111.463 (train). The time used is 14.489s. 
At iter 46020/135745, epoch 2, the losses are 5.145 (train). the base losses are 111.789 (train). The time used is 4.681s. 
At iter 46030/135745, epoch 2, the losses are 5.093 (train). the base losses are 112.307 (train). The time used is 2.629s. 
At iter 46040/135745, epoch 2, the losses are 5.149 (train). the base losses are 111.827 (train). The time used is 2.459s. 
At iter 46050/135745, epoch 2, the losses are 5.098 (train). the base losses are 112.280 (train). The time used is 3.466s. 
At iter 46050/135745, epoch 2, the losses are 5.104 (test). the base losses are 111.749 (test). 
At iter 46060/135745, epoch 2, the losses are 5.118 (train). the base losses are 112.129 (train). The time used is 15.190s. 
At iter 46070/135745, epoch 2, the losses are 4.961 (train). the base losses are 109.990 (train). The time used is 1.883s. 
At iter 46080/135745, epoch 2, the losses are 5.056 (train). the base losses are 111.691 (train). The time used is 4.946s. 
At iter 46090/135745, epoch 2, the losses are 5.035 (train). the base losses are 111.298 (train). The time used is 2.536s. 
At iter 46100/135745, epoch 2, the losses are 5.008 (train). the base losses are 110.854 (train). The time used is 5.373s. 
At iter 46100/135745, epoch 2, the losses are 5.090 (test). the base losses are 112.057 (test). 
At iter 46110/135745, epoch 2, the losses are 5.203 (train). the base losses are 111.277 (train). The time used is 9.309s. 
At iter 46120/135745, epoch 2, the losses are 5.115 (train). the base losses are 111.466 (train). The time used is 2.095s. 
At iter 46130/135745, epoch 2, the losses are 5.164 (train). the base losses are 111.801 (train). The time used is 6.598s. 
At iter 46140/135745, epoch 2, the losses are 5.148 (train). the base losses are 112.108 (train). The time used is 4.838s. 
At iter 46150/135745, epoch 2, the losses are 5.093 (train). the base losses are 111.419 (train). The time used is 4.557s. 
At iter 46150/135745, epoch 2, the losses are 4.991 (test). the base losses are 111.302 (test). 
At iter 46160/135745, epoch 2, the losses are 5.021 (train). the base losses are 111.330 (train). The time used is 15.788s. 
At iter 46170/135745, epoch 2, the losses are 5.020 (train). the base losses are 111.079 (train). The time used is 2.496s. 
At iter 46180/135745, epoch 2, the losses are 5.222 (train). the base losses are 112.002 (train). The time used is 2.245s. 
At iter 46190/135745, epoch 2, the losses are 5.117 (train). the base losses are 112.425 (train). The time used is 4.678s. 
At iter 46200/135745, epoch 2, the losses are 5.053 (train). the base losses are 111.673 (train). The time used is 6.259s. 
At iter 46200/135745, epoch 2, the losses are 5.032 (test). the base losses are 111.922 (test). 
At iter 46210/135745, epoch 2, the losses are 5.014 (train). the base losses are 111.922 (train). The time used is 10.743s. 
At iter 46220/135745, epoch 2, the losses are 4.986 (train). the base losses are 111.747 (train). The time used is 4.753s. 
At iter 46230/135745, epoch 2, the losses are 5.099 (train). the base losses are 111.188 (train). The time used is 2.787s. 
At iter 46240/135745, epoch 2, the losses are 4.967 (train). the base losses are 111.173 (train). The time used is 4.219s. 
At iter 46250/135745, epoch 2, the losses are 4.976 (train). the base losses are 111.703 (train). The time used is 5.685s. 
At iter 46250/135745, epoch 2, the losses are 5.040 (test). the base losses are 111.017 (test). 
At iter 46260/135745, epoch 2, the losses are 5.031 (train). the base losses are 111.357 (train). The time used is 9.533s. 
At iter 46270/135745, epoch 2, the losses are 5.197 (train). the base losses are 112.431 (train). The time used is 5.123s. 
At iter 46280/135745, epoch 2, the losses are 5.037 (train). the base losses are 111.031 (train). The time used is 3.526s. 
At iter 46290/135745, epoch 2, the losses are 5.251 (train). the base losses are 112.209 (train). The time used is 2.458s. 
At iter 46300/135745, epoch 2, the losses are 5.078 (train). the base losses are 111.230 (train). The time used is 6.450s. 
At iter 46300/135745, epoch 2, the losses are 5.121 (test). the base losses are 111.523 (test). 
At iter 46310/135745, epoch 2, the losses are 5.085 (train). the base losses are 111.395 (train). The time used is 11.091s. 
At iter 46320/135745, epoch 2, the losses are 5.129 (train). the base losses are 111.641 (train). The time used is 2.236s. 
At iter 46330/135745, epoch 2, the losses are 4.996 (train). the base losses are 110.091 (train). The time used is 5.968s. 
At iter 46340/135745, epoch 2, the losses are 5.184 (train). the base losses are 111.623 (train). The time used is 4.060s. 
At iter 46350/135745, epoch 2, the losses are 5.146 (train). the base losses are 111.987 (train). The time used is 3.049s. 
At iter 46350/135745, epoch 2, the losses are 5.098 (test). the base losses are 112.006 (test). 
At iter 46360/135745, epoch 2, the losses are 5.107 (train). the base losses are 111.881 (train). The time used is 9.265s. 
At iter 46370/135745, epoch 2, the losses are 5.133 (train). the base losses are 110.818 (train). The time used is 1.288s. 
At iter 46380/135745, epoch 2, the losses are 5.068 (train). the base losses are 111.801 (train). The time used is 6.644s. 
At iter 46390/135745, epoch 2, the losses are 5.184 (train). the base losses are 112.135 (train). The time used is 5.458s. 
At iter 46400/135745, epoch 2, the losses are 5.019 (train). the base losses are 111.375 (train). The time used is 6.425s. 
At iter 46400/135745, epoch 2, the losses are 5.005 (test). the base losses are 111.049 (test). 
At iter 46410/135745, epoch 2, the losses are 5.133 (train). the base losses are 111.801 (train). The time used is 8.455s. 
At iter 46420/135745, epoch 2, the losses are 5.067 (train). the base losses are 112.537 (train). The time used is 5.807s. 
At iter 46430/135745, epoch 2, the losses are 5.168 (train). the base losses are 111.614 (train). The time used is 2.592s. 
At iter 46440/135745, epoch 2, the losses are 5.125 (train). the base losses are 112.360 (train). The time used is 1.967s. 
At iter 46450/135745, epoch 2, the losses are 5.011 (train). the base losses are 111.301 (train). The time used is 3.418s. 
At iter 46450/135745, epoch 2, the losses are 5.099 (test). the base losses are 111.805 (test). 
At iter 46460/135745, epoch 2, the losses are 5.163 (train). the base losses are 113.076 (train). The time used is 14.730s. 
At iter 46470/135745, epoch 2, the losses are 5.074 (train). the base losses are 112.854 (train). The time used is 3.108s. 
At iter 46480/135745, epoch 2, the losses are 4.978 (train). the base losses are 110.644 (train). The time used is 4.368s. 
At iter 46490/135745, epoch 2, the losses are 5.198 (train). the base losses are 112.061 (train). The time used is 2.206s. 
At iter 46500/135745, epoch 2, the losses are 5.069 (train). the base losses are 111.357 (train). The time used is 3.951s. 
At iter 46500/135745, epoch 2, the losses are 5.020 (test). the base losses are 111.795 (test). 
At iter 46510/135745, epoch 2, the losses are 5.056 (train). the base losses are 110.768 (train). The time used is 13.527s. 
At iter 46520/135745, epoch 2, the losses are 5.086 (train). the base losses are 111.265 (train). The time used is 2.707s. 
At iter 46530/135745, epoch 2, the losses are 4.986 (train). the base losses are 110.792 (train). The time used is 1.439s. 
At iter 46540/135745, epoch 2, the losses are 5.114 (train). the base losses are 111.617 (train). The time used is 5.707s. 
At iter 46550/135745, epoch 2, the losses are 5.074 (train). the base losses are 111.854 (train). The time used is 1.228s. 
At iter 46550/135745, epoch 2, the losses are 5.019 (test). the base losses are 111.610 (test). 
At iter 46560/135745, epoch 2, the losses are 5.101 (train). the base losses are 112.085 (train). The time used is 12.464s. 
At iter 46570/135745, epoch 2, the losses are 5.058 (train). the base losses are 112.111 (train). The time used is 4.299s. 
At iter 46580/135745, epoch 2, the losses are 5.133 (train). the base losses are 112.301 (train). The time used is 3.175s. 
At iter 46590/135745, epoch 2, the losses are 5.214 (train). the base losses are 110.653 (train). The time used is 3.895s. 
At iter 46600/135745, epoch 2, the losses are 4.999 (train). the base losses are 111.227 (train). The time used is 2.801s. 
At iter 46600/135745, epoch 2, the losses are 5.103 (test). the base losses are 111.787 (test). 
At iter 46610/135745, epoch 2, the losses are 5.235 (train). the base losses are 112.262 (train). The time used is 11.838s. 
At iter 46620/135745, epoch 2, the losses are 4.946 (train). the base losses are 111.295 (train). The time used is 3.601s. 
At iter 46630/135745, epoch 2, the losses are 5.075 (train). the base losses are 111.647 (train). The time used is 6.302s. 
At iter 46640/135745, epoch 2, the losses are 5.166 (train). the base losses are 112.404 (train). The time used is 3.680s. 
At iter 46650/135745, epoch 2, the losses are 5.209 (train). the base losses are 111.866 (train). The time used is 4.774s. 
At iter 46650/135745, epoch 2, the losses are 5.018 (test). the base losses are 111.145 (test). 
At iter 46660/135745, epoch 2, the losses are 5.090 (train). the base losses are 111.561 (train). The time used is 7.669s. 
At iter 46670/135745, epoch 2, the losses are 5.039 (train). the base losses are 111.591 (train). The time used is 3.265s. 
At iter 46680/135745, epoch 2, the losses are 5.138 (train). the base losses are 111.295 (train). The time used is 7.443s. 
At iter 46690/135745, epoch 2, the losses are 5.138 (train). the base losses are 111.940 (train). The time used is 3.385s. 
At iter 46700/135745, epoch 2, the losses are 5.087 (train). the base losses are 111.650 (train). The time used is 3.803s. 
At iter 46700/135745, epoch 2, the losses are 5.123 (test). the base losses are 111.654 (test). 
At iter 46710/135745, epoch 2, the losses are 4.998 (train). the base losses are 111.499 (train). The time used is 6.617s. 
At iter 46720/135745, epoch 2, the losses are 5.153 (train). the base losses are 111.848 (train). The time used is 2.453s. 
At iter 46730/135745, epoch 2, the losses are 5.107 (train). the base losses are 111.573 (train). The time used is 3.101s. 
At iter 46740/135745, epoch 2, the losses are 5.116 (train). the base losses are 112.632 (train). The time used is 2.953s. 
At iter 46750/135745, epoch 2, the losses are 5.058 (train). the base losses are 110.830 (train). The time used is 3.586s. 
At iter 46750/135745, epoch 2, the losses are 5.109 (test). the base losses are 112.240 (test). 
At iter 46760/135745, epoch 2, the losses are 4.968 (train). the base losses are 110.795 (train). The time used is 13.426s. 
At iter 46770/135745, epoch 2, the losses are 5.115 (train). the base losses are 111.881 (train). The time used is 2.015s. 
At iter 46780/135745, epoch 2, the losses are 5.109 (train). the base losses are 111.656 (train). The time used is 2.505s. 
At iter 46790/135745, epoch 2, the losses are 4.992 (train). the base losses are 111.457 (train). The time used is 4.137s. 
At iter 46800/135745, epoch 2, the losses are 4.998 (train). the base losses are 111.898 (train). The time used is 5.302s. 
At iter 46800/135745, epoch 2, the losses are 5.048 (test). the base losses are 111.650 (test). 
At iter 46810/135745, epoch 2, the losses are 4.975 (train). the base losses are 111.493 (train). The time used is 15.329s. 
At iter 46820/135745, epoch 2, the losses are 5.117 (train). the base losses are 112.102 (train). The time used is 4.409s. 
At iter 46830/135745, epoch 2, the losses are 5.044 (train). the base losses are 111.733 (train). The time used is 2.322s. 
At iter 46840/135745, epoch 2, the losses are 5.136 (train). the base losses are 111.848 (train). The time used is 3.510s. 
At iter 46850/135745, epoch 2, the losses are 5.082 (train). the base losses are 110.777 (train). The time used is 2.146s. 
At iter 46850/135745, epoch 2, the losses are 4.987 (test). the base losses are 111.432 (test). 
At iter 46860/135745, epoch 2, the losses are 5.172 (train). the base losses are 111.975 (train). The time used is 14.946s. 
At iter 46870/135745, epoch 2, the losses are 5.134 (train). the base losses are 112.265 (train). The time used is 1.636s. 
At iter 46880/135745, epoch 2, the losses are 5.155 (train). the base losses are 111.742 (train). The time used is 5.552s. 
At iter 46890/135745, epoch 2, the losses are 5.138 (train). the base losses are 111.555 (train). The time used is 3.997s. 
At iter 46900/135745, epoch 2, the losses are 5.058 (train). the base losses are 109.925 (train). The time used is 3.731s. 
At iter 46900/135745, epoch 2, the losses are 4.983 (test). the base losses are 111.669 (test). 
At iter 46910/135745, epoch 2, the losses are 5.089 (train). the base losses are 111.892 (train). The time used is 10.624s. 
At iter 46920/135745, epoch 2, the losses are 4.989 (train). the base losses are 111.375 (train). The time used is 3.692s. 
At iter 46930/135745, epoch 2, the losses are 5.053 (train). the base losses are 111.455 (train). The time used is 3.974s. 
At iter 46940/135745, epoch 2, the losses are 5.182 (train). the base losses are 112.102 (train). The time used is 2.602s. 
At iter 46950/135745, epoch 2, the losses are 5.053 (train). the base losses are 110.724 (train). The time used is 2.225s. 
At iter 46950/135745, epoch 2, the losses are 5.058 (test). the base losses are 111.481 (test). 
At iter 46960/135745, epoch 2, the losses are 5.144 (train). the base losses are 112.532 (train). The time used is 17.099s. 
At iter 46970/135745, epoch 2, the losses are 5.108 (train). the base losses are 112.126 (train). The time used is 3.368s. 
At iter 46980/135745, epoch 2, the losses are 4.937 (train). the base losses are 112.549 (train). The time used is 4.171s. 
At iter 46990/135745, epoch 2, the losses are 5.008 (train). the base losses are 111.937 (train). The time used is 2.722s. 
At iter 47000/135745, epoch 2, the losses are 5.102 (train). the base losses are 112.298 (train). The time used is 4.105s. 
At iter 47000/135745, epoch 2, the losses are 5.186 (test). the base losses are 111.335 (test). 
At iter 47010/135745, epoch 2, the losses are 5.090 (train). the base losses are 112.176 (train). The time used is 11.236s. 
At iter 47020/135745, epoch 2, the losses are 5.007 (train). the base losses are 112.514 (train). The time used is 5.150s. 
At iter 47030/135745, epoch 2, the losses are 5.022 (train). the base losses are 111.135 (train). The time used is 2.807s. 
At iter 47040/135745, epoch 2, the losses are 5.060 (train). the base losses are 111.931 (train). The time used is 2.998s. 
At iter 47050/135745, epoch 2, the losses are 5.115 (train). the base losses are 111.963 (train). The time used is 3.153s. 
At iter 47050/135745, epoch 2, the losses are 5.094 (test). the base losses are 112.500 (test). 
At iter 47060/135745, epoch 2, the losses are 4.991 (train). the base losses are 111.762 (train). The time used is 10.384s. 
At iter 47070/135745, epoch 2, the losses are 5.034 (train). the base losses are 111.552 (train). The time used is 3.174s. 
At iter 47080/135745, epoch 2, the losses are 5.147 (train). the base losses are 112.138 (train). The time used is 2.708s. 
At iter 47090/135745, epoch 2, the losses are 5.132 (train). the base losses are 111.697 (train). The time used is 3.258s. 
At iter 47100/135745, epoch 2, the losses are 5.144 (train). the base losses are 111.824 (train). The time used is 2.663s. 
At iter 47100/135745, epoch 2, the losses are 4.880 (test). the base losses are 110.215 (test). 
At iter 47110/135745, epoch 2, the losses are 5.079 (train). the base losses are 111.685 (train). The time used is 7.086s. 
At iter 47120/135745, epoch 2, the losses are 5.120 (train). the base losses are 112.259 (train). The time used is 2.501s. 
At iter 47130/135745, epoch 2, the losses are 5.039 (train). the base losses are 111.490 (train). The time used is 6.797s. 
At iter 47140/135745, epoch 2, the losses are 5.106 (train). the base losses are 111.605 (train). The time used is 8.515s. 
At iter 47150/135745, epoch 2, the losses are 4.955 (train). the base losses are 111.398 (train). The time used is 4.651s. 
At iter 47150/135745, epoch 2, the losses are 4.945 (test). the base losses are 110.381 (test). 
At iter 47160/135745, epoch 2, the losses are 5.037 (train). the base losses are 110.632 (train). The time used is 13.113s. 
At iter 47170/135745, epoch 2, the losses are 5.221 (train). the base losses are 111.348 (train). The time used is 5.139s. 
At iter 47180/135745, epoch 2, the losses are 5.123 (train). the base losses are 112.455 (train). The time used is 6.400s. 
At iter 47190/135745, epoch 2, the losses are 5.186 (train). the base losses are 112.614 (train). The time used is 2.633s. 
At iter 47200/135745, epoch 2, the losses are 5.228 (train). the base losses are 112.034 (train). The time used is 3.577s. 
At iter 47200/135745, epoch 2, the losses are 5.119 (test). the base losses are 111.413 (test). 
At iter 47210/135745, epoch 2, the losses are 5.105 (train). the base losses are 111.250 (train). The time used is 16.139s. 
At iter 47220/135745, epoch 2, the losses are 5.073 (train). the base losses are 111.739 (train). The time used is 1.708s. 
At iter 47230/135745, epoch 2, the losses are 5.109 (train). the base losses are 110.629 (train). The time used is 3.753s. 
At iter 47240/135745, epoch 2, the losses are 5.115 (train). the base losses are 111.280 (train). The time used is 1.359s. 
At iter 47250/135745, epoch 2, the losses are 5.104 (train). the base losses are 112.017 (train). The time used is 4.347s. 
At iter 47250/135745, epoch 2, the losses are 5.076 (test). the base losses are 111.385 (test). 
At iter 47260/135745, epoch 2, the losses are 5.204 (train). the base losses are 111.682 (train). The time used is 20.317s. 
At iter 47270/135745, epoch 2, the losses are 4.922 (train). the base losses are 111.203 (train). The time used is 3.408s. 
At iter 47280/135745, epoch 2, the losses are 5.072 (train). the base losses are 112.020 (train). The time used is 1.929s. 
At iter 47290/135745, epoch 2, the losses are 5.127 (train). the base losses are 112.318 (train). The time used is 2.357s. 
At iter 47300/135745, epoch 2, the losses are 5.118 (train). the base losses are 110.055 (train). The time used is 3.953s. 
At iter 47300/135745, epoch 2, the losses are 5.025 (test). the base losses are 111.163 (test). 
At iter 47310/135745, epoch 2, the losses are 5.161 (train). the base losses are 111.375 (train). The time used is 10.299s. 
At iter 47320/135745, epoch 2, the losses are 5.147 (train). the base losses are 111.756 (train). The time used is 3.974s. 
At iter 47330/135745, epoch 2, the losses are 5.187 (train). the base losses are 111.833 (train). The time used is 2.379s. 
At iter 47340/135745, epoch 2, the losses are 5.100 (train). the base losses are 110.703 (train). The time used is 2.155s. 
At iter 47350/135745, epoch 2, the losses are 5.018 (train). the base losses are 111.972 (train). The time used is 2.640s. 
At iter 47350/135745, epoch 2, the losses are 4.973 (test). the base losses are 111.293 (test). 
At iter 47360/135745, epoch 2, the losses are 5.030 (train). the base losses are 111.798 (train). The time used is 11.973s. 
At iter 47370/135745, epoch 2, the losses are 5.162 (train). the base losses are 111.801 (train). The time used is 1.845s. 
At iter 47380/135745, epoch 2, the losses are 5.014 (train). the base losses are 111.594 (train). The time used is 1.791s. 
At iter 47390/135745, epoch 2, the losses are 4.982 (train). the base losses are 110.863 (train). The time used is 4.713s. 
At iter 47400/135745, epoch 2, the losses are 5.069 (train). the base losses are 110.561 (train). The time used is 2.480s. 
At iter 47400/135745, epoch 2, the losses are 5.030 (test). the base losses are 111.709 (test). 
At iter 47410/135745, epoch 2, the losses are 5.115 (train). the base losses are 111.493 (train). The time used is 12.762s. 
At iter 47420/135745, epoch 2, the losses are 5.217 (train). the base losses are 111.813 (train). The time used is 2.448s. 
At iter 47430/135745, epoch 2, the losses are 5.015 (train). the base losses are 111.685 (train). The time used is 2.661s. 
At iter 47440/135745, epoch 2, the losses are 5.059 (train). the base losses are 111.561 (train). The time used is 3.516s. 
At iter 47450/135745, epoch 2, the losses are 5.134 (train). the base losses are 111.824 (train). The time used is 2.102s. 
At iter 47450/135745, epoch 2, the losses are 4.975 (test). the base losses are 110.938 (test). 
At iter 47460/135745, epoch 2, the losses are 5.200 (train). the base losses are 112.629 (train). The time used is 14.282s. 
At iter 47470/135745, epoch 2, the losses are 5.113 (train). the base losses are 111.526 (train). The time used is 2.194s. 
At iter 47480/135745, epoch 2, the losses are 5.120 (train). the base losses are 112.020 (train). The time used is 1.696s. 
At iter 47490/135745, epoch 2, the losses are 5.184 (train). the base losses are 112.014 (train). The time used is 2.306s. 
At iter 47500/135745, epoch 2, the losses are 5.045 (train). the base losses are 110.591 (train). The time used is 4.106s. 
At iter 47500/135745, epoch 2, the losses are 5.022 (test). the base losses are 111.202 (test). 
At iter 47510/135745, epoch 2, the losses are 5.047 (train). the base losses are 110.910 (train). The time used is 8.358s. 
At iter 47520/135745, epoch 2, the losses are 5.134 (train). the base losses are 111.605 (train). The time used is 1.861s. 
At iter 47530/135745, epoch 2, the losses are 5.149 (train). the base losses are 111.733 (train). The time used is 3.332s. 
At iter 47540/135745, epoch 2, the losses are 5.010 (train). the base losses are 111.123 (train). The time used is 3.782s. 
At iter 47550/135745, epoch 2, the losses are 5.070 (train). the base losses are 111.836 (train). The time used is 2.388s. 
At iter 47550/135745, epoch 2, the losses are 5.035 (test). the base losses are 111.792 (test). 
At iter 47560/135745, epoch 2, the losses are 5.121 (train). the base losses are 111.727 (train). The time used is 11.217s. 
At iter 47570/135745, epoch 2, the losses are 5.052 (train). the base losses are 111.591 (train). The time used is 1.902s. 
At iter 47580/135745, epoch 2, the losses are 5.033 (train). the base losses are 111.739 (train). The time used is 2.801s. 
At iter 47590/135745, epoch 2, the losses are 5.089 (train). the base losses are 111.168 (train). The time used is 2.064s. 
At iter 47600/135745, epoch 2, the losses are 4.963 (train). the base losses are 110.629 (train). The time used is 5.342s. 
At iter 47600/135745, epoch 2, the losses are 5.133 (test). the base losses are 112.113 (test). 
At iter 47610/135745, epoch 2, the losses are 5.042 (train). the base losses are 111.333 (train). The time used is 9.606s. 
At iter 47620/135745, epoch 2, the losses are 5.101 (train). the base losses are 110.475 (train). The time used is 3.648s. 
At iter 47630/135745, epoch 2, the losses are 5.062 (train). the base losses are 111.981 (train). The time used is 3.771s. 
At iter 47640/135745, epoch 2, the losses are 5.013 (train). the base losses are 110.824 (train). The time used is 2.206s. 
At iter 47650/135745, epoch 2, the losses are 5.106 (train). the base losses are 112.245 (train). The time used is 4.040s. 
At iter 47650/135745, epoch 2, the losses are 4.991 (test). the base losses are 111.307 (test). 
At iter 47660/135745, epoch 2, the losses are 5.015 (train). the base losses are 111.191 (train). The time used is 10.147s. 
At iter 47670/135745, epoch 2, the losses are 5.164 (train). the base losses are 111.928 (train). The time used is 5.576s. 
At iter 47680/135745, epoch 2, the losses are 5.032 (train). the base losses are 111.301 (train). The time used is 5.695s. 
