Running prime number generator program on 30 CPU cores
65582 11047
number of parameters: 1.69M
Adjusting learning rate of group 0 to 1.0000e-04.
At iter 10/65582, epoch 1, the losses are 61.206 (train). the base losses are 103.626 (train). The time used is 14.209s. 
At iter 17490/65582, epoch 1, the losses are 4.220 (train). the base losses are 103.703 (train). The time used is 12.232s. 
At iter 17500/65582, epoch 1, the losses are 4.164 (train). the base losses are 102.135 (train). The time used is 12.223s. 
At iter 17500/65582, epoch 1, the losses are 4.208 (test). the base losses are 105.709 (test). 
At iter 17510/65582, epoch 1, the losses are 4.244 (train). the base losses are 104.201 (train). The time used is 18.701s. 
At iter 17520/65582, epoch 1, the losses are 4.227 (train). the base losses are 103.747 (train). The time used is 13.422s. 
At iter 17530/65582, epoch 1, the losses are 4.226 (train). the base losses are 104.570 (train). The time used is 7.546s. 
At iter 17540/65582, epoch 1, the losses are 4.196 (train). the base losses are 103.513 (train). The time used is 16.755s. 
At iter 17550/65582, epoch 1, the losses are 4.237 (train). the base losses are 103.262 (train). The time used is 15.300s. 
At iter 17550/65582, epoch 1, the losses are 4.272 (test). the base losses are 104.357 (test). 
At iter 17560/65582, epoch 1, the losses are 4.199 (train). the base losses are 103.081 (train). The time used is 25.308s. 
At iter 17570/65582, epoch 1, the losses are 4.164 (train). the base losses are 104.664 (train). The time used is 10.784s. 
At iter 17580/65582, epoch 1, the losses are 4.219 (train). the base losses are 103.830 (train). The time used is 9.260s. 
At iter 17590/65582, epoch 1, the losses are 4.171 (train). the base losses are 104.225 (train). The time used is 19.339s. 
At iter 17600/65582, epoch 1, the losses are 4.232 (train). the base losses are 102.919 (train). The time used is 15.958s. 
At iter 17600/65582, epoch 1, the losses are 4.319 (test). the base losses are 102.013 (test). 
At iter 17610/65582, epoch 1, the losses are 4.165 (train). the base losses are 103.040 (train). The time used is 28.005s. 
At iter 17620/65582, epoch 1, the losses are 4.211 (train). the base losses are 102.990 (train). The time used is 8.896s. 
At iter 17630/65582, epoch 1, the losses are 4.229 (train). the base losses are 103.188 (train). The time used is 12.063s. 
At iter 17640/65582, epoch 1, the losses are 4.222 (train). the base losses are 103.889 (train). The time used is 9.532s. 
At iter 17650/65582, epoch 1, the losses are 4.192 (train). the base losses are 101.462 (train). The time used is 14.724s. 
At iter 17650/65582, epoch 1, the losses are 4.210 (test). the base losses are 101.709 (test). 
At iter 17660/65582, epoch 1, the losses are 4.177 (train). the base losses are 103.073 (train). The time used is 25.107s. 
At iter 17670/65582, epoch 1, the losses are 4.170 (train). the base losses are 104.462 (train). The time used is 12.990s. 
At iter 17680/65582, epoch 1, the losses are 4.219 (train). the base losses are 104.468 (train). The time used is 12.701s. 
At iter 17690/65582, epoch 1, the losses are 4.175 (train). the base losses are 105.062 (train). The time used is 11.986s. 
At iter 17700/65582, epoch 1, the losses are 4.236 (train). the base losses are 103.152 (train). The time used is 12.417s. 
At iter 17700/65582, epoch 1, the losses are 4.180 (test). the base losses are 104.365 (test). 
At iter 17710/65582, epoch 1, the losses are 4.254 (train). the base losses are 104.277 (train). The time used is 18.808s. 
At iter 17720/65582, epoch 1, the losses are 4.216 (train). the base losses are 102.722 (train). The time used is 14.739s. 
At iter 17730/65582, epoch 1, the losses are 4.114 (train). the base losses are 103.112 (train). The time used is 13.626s. 
At iter 17740/65582, epoch 1, the losses are 4.206 (train). the base losses are 104.328 (train). The time used is 10.852s. 
At iter 17750/65582, epoch 1, the losses are 4.194 (train). the base losses are 102.768 (train). The time used is 15.978s. 
At iter 17750/65582, epoch 1, the losses are 4.279 (test). the base losses are 103.886 (test). 
At iter 17760/65582, epoch 1, the losses are 4.168 (train). the base losses are 103.389 (train). The time used is 23.278s. 
At iter 17770/65582, epoch 1, the losses are 4.166 (train). the base losses are 104.025 (train). The time used is 10.380s. 
At iter 17780/65582, epoch 1, the losses are 4.161 (train). the base losses are 103.722 (train). The time used is 15.479s. 
At iter 17790/65582, epoch 1, the losses are 4.179 (train). the base losses are 102.996 (train). The time used is 14.753s. 
At iter 17800/65582, epoch 1, the losses are 4.185 (train). the base losses are 103.104 (train). The time used is 10.814s. 
At iter 17800/65582, epoch 1, the losses are 4.275 (test). the base losses are 101.623 (test). 
At iter 17810/65582, epoch 1, the losses are 4.217 (train). the base losses are 103.607 (train). The time used is 20.794s. 
At iter 17820/65582, epoch 1, the losses are 4.159 (train). the base losses are 102.749 (train). The time used is 10.348s. 
At iter 17830/65582, epoch 1, the losses are 4.172 (train). the base losses are 103.948 (train). The time used is 16.215s. 
At iter 17840/65582, epoch 1, the losses are 4.244 (train). the base losses are 103.291 (train). The time used is 12.350s. 
At iter 17850/65582, epoch 1, the losses are 4.197 (train). the base losses are 101.717 (train). The time used is 14.215s. 
At iter 17850/65582, epoch 1, the losses are 4.213 (test). the base losses are 104.395 (test). 
At iter 17860/65582, epoch 1, the losses are 4.198 (train). the base losses are 103.981 (train). The time used is 17.633s. 
At iter 17870/65582, epoch 1, the losses are 4.246 (train). the base losses are 103.396 (train). The time used is 9.416s. 
At iter 17880/65582, epoch 1, the losses are 4.178 (train). the base losses are 104.170 (train). The time used is 10.886s. 
At iter 17890/65582, epoch 1, the losses are 4.166 (train). the base losses are 102.550 (train). The time used is 7.219s. 
At iter 17900/65582, epoch 1, the losses are 4.178 (train). the base losses are 102.898 (train). The time used is 15.282s. 
At iter 17900/65582, epoch 1, the losses are 4.198 (test). the base losses are 103.868 (test). 
At iter 17910/65582, epoch 1, the losses are 4.245 (train). the base losses are 101.803 (train). The time used is 15.622s. 
At iter 17920/65582, epoch 1, the losses are 4.202 (train). the base losses are 102.857 (train). The time used is 9.639s. 
At iter 17930/65582, epoch 1, the losses are 4.187 (train). the base losses are 103.499 (train). The time used is 11.357s. 
At iter 17940/65582, epoch 1, the losses are 4.172 (train). the base losses are 103.516 (train). The time used is 8.023s. 
At iter 17950/65582, epoch 1, the losses are 4.200 (train). the base losses are 102.932 (train). The time used is 11.943s. 
At iter 17950/65582, epoch 1, the losses are 4.267 (test). the base losses are 105.422 (test). 
At iter 17960/65582, epoch 1, the losses are 4.174 (train). the base losses are 103.956 (train). The time used is 18.104s. 
At iter 17970/65582, epoch 1, the losses are 4.259 (train). the base losses are 103.555 (train). The time used is 14.017s. 
At iter 17980/65582, epoch 1, the losses are 4.187 (train). the base losses are 103.189 (train). The time used is 9.842s. 
At iter 17990/65582, epoch 1, the losses are 4.243 (train). the base losses are 104.114 (train). The time used is 9.774s. 
At iter 18000/65582, epoch 1, the losses are 4.207 (train). the base losses are 103.235 (train). The time used is 14.251s. 
At iter 18000/65582, epoch 1, the losses are 4.236 (test). the base losses are 104.330 (test). 
At iter 18010/65582, epoch 1, the losses are 4.225 (train). the base losses are 103.889 (train). The time used is 20.197s. 
At iter 18020/65582, epoch 1, the losses are 4.217 (train). the base losses are 104.257 (train). The time used is 14.456s. 
At iter 18030/65582, epoch 1, the losses are 4.123 (train). the base losses are 103.328 (train). The time used is 17.484s. 
At iter 18040/65582, epoch 1, the losses are 4.171 (train). the base losses are 101.377 (train). The time used is 15.865s. 
At iter 18050/65582, epoch 1, the losses are 4.193 (train). the base losses are 102.899 (train). The time used is 11.841s. 
At iter 18050/65582, epoch 1, the losses are 4.180 (test). the base losses are 103.954 (test). 
At iter 18060/65582, epoch 1, the losses are 4.226 (train). the base losses are 104.058 (train). The time used is 29.756s. 
At iter 18070/65582, epoch 1, the losses are 4.248 (train). the base losses are 102.925 (train). The time used is 13.335s. 
At iter 18080/65582, epoch 1, the losses are 4.235 (train). the base losses are 103.929 (train). The time used is 13.028s. 
At iter 18090/65582, epoch 1, the losses are 4.215 (train). the base losses are 102.531 (train). The time used is 17.151s. 
At iter 18100/65582, epoch 1, the losses are 4.136 (train). the base losses are 102.827 (train). The time used is 13.883s. 
At iter 18100/65582, epoch 1, the losses are 4.227 (test). the base losses are 105.022 (test). 
At iter 18110/65582, epoch 1, the losses are 4.192 (train). the base losses are 104.459 (train). The time used is 22.055s. 
At iter 18120/65582, epoch 1, the losses are 4.197 (train). the base losses are 103.062 (train). The time used is 11.804s. 
At iter 18130/65582, epoch 1, the losses are 4.211 (train). the base losses are 102.253 (train). The time used is 9.679s. 
At iter 18140/65582, epoch 1, the losses are 4.189 (train). the base losses are 102.805 (train). The time used is 16.048s. 
At iter 18150/65582, epoch 1, the losses are 4.216 (train). the base losses are 103.908 (train). The time used is 14.189s. 
At iter 18150/65582, epoch 1, the losses are 4.222 (test). the base losses are 101.774 (test). 
At iter 18160/65582, epoch 1, the losses are 4.213 (train). the base losses are 103.212 (train). The time used is 25.624s. 
At iter 18170/65582, epoch 1, the losses are 4.174 (train). the base losses are 104.167 (train). The time used is 21.196s. 
At iter 18180/65582, epoch 1, the losses are 4.233 (train). the base losses are 104.037 (train). The time used is 9.591s. 
At iter 18190/65582, epoch 1, the losses are 4.252 (train). the base losses are 104.731 (train). The time used is 11.664s. 
At iter 18200/65582, epoch 1, the losses are 4.175 (train). the base losses are 103.277 (train). The time used is 10.953s. 
At iter 18200/65582, epoch 1, the losses are 4.230 (test). the base losses are 103.135 (test). 
At iter 18210/65582, epoch 1, the losses are 4.193 (train). the base losses are 102.824 (train). The time used is 31.860s. 
At iter 18220/65582, epoch 1, the losses are 4.195 (train). the base losses are 104.027 (train). The time used is 8.645s. 
At iter 18230/65582, epoch 1, the losses are 4.179 (train). the base losses are 102.306 (train). The time used is 14.396s. 
At iter 18240/65582, epoch 1, the losses are 4.213 (train). the base losses are 103.206 (train). The time used is 9.808s. 
At iter 18250/65582, epoch 1, the losses are 4.251 (train). the base losses are 105.506 (train). The time used is 10.190s. 
At iter 18250/65582, epoch 1, the losses are 4.231 (test). the base losses are 103.771 (test). 
At iter 18260/65582, epoch 1, the losses are 4.228 (train). the base losses are 102.982 (train). The time used is 33.037s. 
At iter 18270/65582, epoch 1, the losses are 4.182 (train). the base losses are 103.259 (train). The time used is 15.671s. 
At iter 18280/65582, epoch 1, the losses are 4.170 (train). the base losses are 102.281 (train). The time used is 10.265s. 
At iter 18290/65582, epoch 1, the losses are 4.233 (train). the base losses are 103.868 (train). The time used is 11.340s. 
At iter 18300/65582, epoch 1, the losses are 4.202 (train). the base losses are 104.062 (train). The time used is 13.680s. 
At iter 18300/65582, epoch 1, the losses are 4.230 (test). the base losses are 104.510 (test). 
At iter 18310/65582, epoch 1, the losses are 4.204 (train). the base losses are 103.811 (train). The time used is 22.455s. 
At iter 18320/65582, epoch 1, the losses are 4.177 (train). the base losses are 103.686 (train). The time used is 15.674s. 
At iter 18330/65582, epoch 1, the losses are 4.170 (train). the base losses are 103.337 (train). The time used is 8.552s. 
At iter 18340/65582, epoch 1, the losses are 4.210 (train). the base losses are 103.879 (train). The time used is 8.194s. 
At iter 18350/65582, epoch 1, the losses are 4.216 (train). the base losses are 103.614 (train). The time used is 9.316s. 
At iter 18350/65582, epoch 1, the losses are 4.226 (test). the base losses are 104.608 (test). 
At iter 18360/65582, epoch 1, the losses are 4.214 (train). the base losses are 103.271 (train). The time used is 26.552s. 
At iter 18370/65582, epoch 1, the losses are 4.202 (train). the base losses are 102.234 (train). The time used is 13.552s. 
At iter 18380/65582, epoch 1, the losses are 4.184 (train). the base losses are 104.324 (train). The time used is 13.214s. 
At iter 18390/65582, epoch 1, the losses are 4.255 (train). the base losses are 102.772 (train). The time used is 9.158s. 
At iter 18400/65582, epoch 1, the losses are 4.205 (train). the base losses are 103.160 (train). The time used is 12.410s. 
At iter 18400/65582, epoch 1, the losses are 4.246 (test). the base losses are 104.365 (test). 
At iter 18410/65582, epoch 1, the losses are 4.211 (train). the base losses are 103.086 (train). The time used is 21.176s. 
At iter 18420/65582, epoch 1, the losses are 4.263 (train). the base losses are 104.135 (train). The time used is 10.851s. 
At iter 18430/65582, epoch 1, the losses are 4.202 (train). the base losses are 103.587 (train). The time used is 16.719s. 
At iter 18440/65582, epoch 1, the losses are 4.128 (train). the base losses are 101.990 (train). The time used is 14.525s. 
At iter 18450/65582, epoch 1, the losses are 4.240 (train). the base losses are 104.043 (train). The time used is 14.936s. 
At iter 18450/65582, epoch 1, the losses are 4.244 (test). the base losses are 104.262 (test). 
At iter 18460/65582, epoch 1, the losses are 4.187 (train). the base losses are 103.386 (train). The time used is 16.520s. 
At iter 18470/65582, epoch 1, the losses are 4.265 (train). the base losses are 102.534 (train). The time used is 10.612s. 
At iter 18480/65582, epoch 1, the losses are 4.275 (train). the base losses are 103.831 (train). The time used is 11.610s. 
At iter 18490/65582, epoch 1, the losses are 4.177 (train). the base losses are 102.466 (train). The time used is 10.830s. 
At iter 18500/65582, epoch 1, the losses are 4.227 (train). the base losses are 102.059 (train). The time used is 13.375s. 
At iter 18500/65582, epoch 1, the losses are 4.193 (test). the base losses are 104.478 (test). 
At iter 18510/65582, epoch 1, the losses are 4.208 (train). the base losses are 103.152 (train). The time used is 28.934s. 
At iter 18520/65582, epoch 1, the losses are 4.163 (train). the base losses are 103.324 (train). The time used is 13.010s. 
At iter 18530/65582, epoch 1, the losses are 4.185 (train). the base losses are 102.652 (train). The time used is 14.117s. 
At iter 18540/65582, epoch 1, the losses are 4.124 (train). the base losses are 102.386 (train). The time used is 12.577s. 
At iter 18550/65582, epoch 1, the losses are 4.243 (train). the base losses are 103.281 (train). The time used is 12.072s. 
At iter 18550/65582, epoch 1, the losses are 4.228 (test). the base losses are 104.673 (test). 
At iter 18560/65582, epoch 1, the losses are 4.191 (train). the base losses are 103.240 (train). The time used is 15.957s. 
At iter 18570/65582, epoch 1, the losses are 4.149 (train). the base losses are 103.620 (train). The time used is 15.696s. 
At iter 18580/65582, epoch 1, the losses are 4.191 (train). the base losses are 103.630 (train). The time used is 10.294s. 
At iter 18590/65582, epoch 1, the losses are 4.193 (train). the base losses are 101.459 (train). The time used is 9.737s. 
At iter 18600/65582, epoch 1, the losses are 4.225 (train). the base losses are 104.074 (train). The time used is 9.066s. 
At iter 18600/65582, epoch 1, the losses are 4.252 (test). the base losses are 104.013 (test). 
At iter 18610/65582, epoch 1, the losses are 4.202 (train). the base losses are 103.413 (train). The time used is 25.607s. 
At iter 18620/65582, epoch 1, the losses are 4.174 (train). the base losses are 101.133 (train). The time used is 11.113s. 
At iter 18630/65582, epoch 1, the losses are 4.178 (train). the base losses are 103.979 (train). The time used is 12.941s. 
At iter 18640/65582, epoch 1, the losses are 4.224 (train). the base losses are 103.482 (train). The time used is 15.529s. 
At iter 18650/65582, epoch 1, the losses are 4.272 (train). the base losses are 102.586 (train). The time used is 11.640s. 
At iter 18650/65582, epoch 1, the losses are 4.275 (test). the base losses are 102.250 (test). 
At iter 18660/65582, epoch 1, the losses are 4.171 (train). the base losses are 103.697 (train). The time used is 21.298s. 
At iter 18670/65582, epoch 1, the losses are 4.241 (train). the base losses are 104.423 (train). The time used is 15.714s. 
At iter 18680/65582, epoch 1, the losses are 4.188 (train). the base losses are 103.994 (train). The time used is 13.960s. 
At iter 18690/65582, epoch 1, the losses are 4.230 (train). the base losses are 102.962 (train). The time used is 11.185s. 
At iter 18700/65582, epoch 1, the losses are 4.167 (train). the base losses are 102.663 (train). The time used is 8.761s. 
At iter 18700/65582, epoch 1, the losses are 4.259 (test). the base losses are 104.144 (test). 
At iter 18710/65582, epoch 1, the losses are 4.161 (train). the base losses are 102.052 (train). The time used is 30.299s. 
At iter 18720/65582, epoch 1, the losses are 4.227 (train). the base losses are 104.482 (train). The time used is 14.129s. 
At iter 18730/65582, epoch 1, the losses are 4.182 (train). the base losses are 103.926 (train). The time used is 10.416s. 
At iter 18740/65582, epoch 1, the losses are 4.202 (train). the base losses are 103.509 (train). The time used is 19.997s. 
At iter 18750/65582, epoch 1, the losses are 4.143 (train). the base losses are 103.496 (train). The time used is 12.987s. 
At iter 18750/65582, epoch 1, the losses are 4.163 (test). the base losses are 102.682 (test). 
At iter 18760/65582, epoch 1, the losses are 4.199 (train). the base losses are 103.734 (train). The time used is 18.594s. 
At iter 18770/65582, epoch 1, the losses are 4.236 (train). the base losses are 103.226 (train). The time used is 10.763s. 
At iter 18780/65582, epoch 1, the losses are 4.140 (train). the base losses are 102.080 (train). The time used is 9.552s. 
At iter 18790/65582, epoch 1, the losses are 4.217 (train). the base losses are 102.618 (train). The time used is 12.394s. 
At iter 18800/65582, epoch 1, the losses are 4.259 (train). the base losses are 103.999 (train). The time used is 9.372s. 
At iter 18800/65582, epoch 1, the losses are 4.204 (test). the base losses are 103.632 (test). 
At iter 18810/65582, epoch 1, the losses are 4.203 (train). the base losses are 103.509 (train). The time used is 25.361s. 
At iter 18820/65582, epoch 1, the losses are 4.198 (train). the base losses are 102.944 (train). The time used is 12.517s. 
At iter 18830/65582, epoch 1, the losses are 4.242 (train). the base losses are 103.108 (train). The time used is 11.888s. 
At iter 18840/65582, epoch 1, the losses are 4.117 (train). the base losses are 101.751 (train). The time used is 13.387s. 
At iter 18850/65582, epoch 1, the losses are 4.170 (train). the base losses are 101.868 (train). The time used is 13.621s. 
At iter 18850/65582, epoch 1, the losses are 4.253 (test). the base losses are 104.771 (test). 
At iter 18860/65582, epoch 1, the losses are 4.194 (train). the base losses are 103.797 (train). The time used is 24.493s. 
At iter 18870/65582, epoch 1, the losses are 4.220 (train). the base losses are 103.750 (train). The time used is 11.553s. 
At iter 18880/65582, epoch 1, the losses are 4.203 (train). the base losses are 103.074 (train). The time used is 17.778s. 
At iter 18890/65582, epoch 1, the losses are 4.222 (train). the base losses are 104.737 (train). The time used is 11.561s. 
At iter 18900/65582, epoch 1, the losses are 4.222 (train). the base losses are 103.833 (train). The time used is 11.940s. 
At iter 18900/65582, epoch 1, the losses are 4.220 (test). the base losses are 102.516 (test). 
At iter 18910/65582, epoch 1, the losses are 4.225 (train). the base losses are 102.858 (train). The time used is 24.827s. 
At iter 18920/65582, epoch 1, the losses are 4.225 (train). the base losses are 104.581 (train). The time used is 8.188s. 
At iter 18930/65582, epoch 1, the losses are 4.244 (train). the base losses are 101.617 (train). The time used is 9.157s. 
At iter 18940/65582, epoch 1, the losses are 4.148 (train). the base losses are 100.855 (train). The time used is 12.326s. 
At iter 18950/65582, epoch 1, the losses are 4.219 (train). the base losses are 103.645 (train). The time used is 8.072s. 
At iter 18950/65582, epoch 1, the losses are 4.157 (test). the base losses are 105.052 (test). 
At iter 18960/65582, epoch 1, the losses are 4.206 (train). the base losses are 103.518 (train). The time used is 28.024s. 
At iter 18970/65582, epoch 1, the losses are 4.213 (train). the base losses are 102.349 (train). The time used is 17.061s. 
At iter 18980/65582, epoch 1, the losses are 4.182 (train). the base losses are 102.861 (train). The time used is 9.561s. 
At iter 18990/65582, epoch 1, the losses are 4.155 (train). the base losses are 104.460 (train). The time used is 11.735s. 
At iter 19000/65582, epoch 1, the losses are 4.219 (train). the base losses are 104.108 (train). The time used is 10.496s. 
At iter 19000/65582, epoch 1, the losses are 4.275 (test). the base losses are 104.647 (test). 
At iter 19010/65582, epoch 1, the losses are 4.180 (train). the base losses are 104.002 (train). The time used is 24.128s. 
At iter 19020/65582, epoch 1, the losses are 4.165 (train). the base losses are 104.661 (train). The time used is 15.332s. 
At iter 19030/65582, epoch 1, the losses are 4.221 (train). the base losses are 104.030 (train). The time used is 13.676s. 
At iter 19040/65582, epoch 1, the losses are 4.189 (train). the base losses are 105.175 (train). The time used is 9.534s. 
At iter 19050/65582, epoch 1, the losses are 4.188 (train). the base losses are 103.235 (train). The time used is 9.814s. 
At iter 19050/65582, epoch 1, the losses are 4.266 (test). the base losses are 101.679 (test). 
At iter 19060/65582, epoch 1, the losses are 4.217 (train). the base losses are 103.003 (train). The time used is 25.023s. 
At iter 19070/65582, epoch 1, the losses are 4.202 (train). the base losses are 102.547 (train). The time used is 17.152s. 
At iter 19080/65582, epoch 1, the losses are 4.259 (train). the base losses are 103.179 (train). The time used is 14.560s. 
At iter 19090/65582, epoch 1, the losses are 4.138 (train). the base losses are 102.809 (train). The time used is 16.937s. 
At iter 19100/65582, epoch 1, the losses are 4.183 (train). the base losses are 102.855 (train). The time used is 14.679s. 
At iter 19100/65582, epoch 1, the losses are 4.276 (test). the base losses are 103.040 (test). 
At iter 19110/65582, epoch 1, the losses are 4.220 (train). the base losses are 102.383 (train). The time used is 20.223s. 
At iter 19120/65582, epoch 1, the losses are 4.187 (train). the base losses are 102.969 (train). The time used is 15.817s. 
At iter 19130/65582, epoch 1, the losses are 4.197 (train). the base losses are 103.034 (train). The time used is 11.603s. 
At iter 19140/65582, epoch 1, the losses are 4.215 (train). the base losses are 103.482 (train). The time used is 14.235s. 
At iter 19150/65582, epoch 1, the losses are 4.240 (train). the base losses are 104.849 (train). The time used is 12.641s. 
At iter 19150/65582, epoch 1, the losses are 4.274 (test). the base losses are 104.253 (test). 
At iter 19160/65582, epoch 1, the losses are 4.203 (train). the base losses are 103.365 (train). The time used is 23.475s. 
At iter 19170/65582, epoch 1, the losses are 4.228 (train). the base losses are 103.636 (train). The time used is 9.472s. 
At iter 19180/65582, epoch 1, the losses are 4.186 (train). the base losses are 101.874 (train). The time used is 17.458s. 
At iter 19190/65582, epoch 1, the losses are 4.228 (train). the base losses are 102.953 (train). The time used is 15.176s. 
At iter 19200/65582, epoch 1, the losses are 4.286 (train). the base losses are 103.183 (train). The time used is 6.359s. 
At iter 19200/65582, epoch 1, the losses are 4.254 (test). the base losses are 102.537 (test). 
At iter 19210/65582, epoch 1, the losses are 4.206 (train). the base losses are 103.673 (train). The time used is 13.778s. 
At iter 19220/65582, epoch 1, the losses are 4.213 (train). the base losses are 103.817 (train). The time used is 9.693s. 
At iter 19230/65582, epoch 1, the losses are 4.187 (train). the base losses are 103.465 (train). The time used is 17.575s. 
At iter 19240/65582, epoch 1, the losses are 4.161 (train). the base losses are 103.506 (train). The time used is 11.673s. 
At iter 19250/65582, epoch 1, the losses are 4.203 (train). the base losses are 102.595 (train). The time used is 10.986s. 
At iter 19250/65582, epoch 1, the losses are 4.238 (test). the base losses are 103.543 (test). 
At iter 19260/65582, epoch 1, the losses are 4.234 (train). the base losses are 103.573 (train). The time used is 20.783s. 
At iter 19270/65582, epoch 1, the losses are 4.246 (train). the base losses are 101.657 (train). The time used is 9.869s. 
At iter 19280/65582, epoch 1, the losses are 4.174 (train). the base losses are 103.077 (train). The time used is 11.959s. 
At iter 19290/65582, epoch 1, the losses are 4.150 (train). the base losses are 102.493 (train). The time used is 22.359s. 
At iter 19300/65582, epoch 1, the losses are 4.234 (train). the base losses are 103.373 (train). The time used is 11.259s. 
At iter 19300/65582, epoch 1, the losses are 4.259 (test). the base losses are 103.901 (test). 
At iter 19310/65582, epoch 1, the losses are 4.193 (train). the base losses are 103.235 (train). The time used is 20.680s. 
At iter 19320/65582, epoch 1, the losses are 4.169 (train). the base losses are 103.215 (train). The time used is 17.430s. 
At iter 19330/65582, epoch 1, the losses are 4.227 (train). the base losses are 102.047 (train). The time used is 14.309s. 
At iter 19340/65582, epoch 1, the losses are 4.182 (train). the base losses are 103.516 (train). The time used is 9.932s. 
At iter 19350/65582, epoch 1, the losses are 4.188 (train). the base losses are 102.518 (train). The time used is 13.640s. 
At iter 19350/65582, epoch 1, the losses are 4.296 (test). the base losses are 102.250 (test). 
At iter 19360/65582, epoch 1, the losses are 4.219 (train). the base losses are 104.265 (train). The time used is 16.966s. 
At iter 19370/65582, epoch 1, the losses are 4.144 (train). the base losses are 103.791 (train). The time used is 20.986s. 
At iter 19380/65582, epoch 1, the losses are 4.227 (train). the base losses are 103.141 (train). The time used is 15.398s. 
At iter 19390/65582, epoch 1, the losses are 4.228 (train). the base losses are 103.385 (train). The time used is 11.556s. 
At iter 19400/65582, epoch 1, the losses are 4.200 (train). the base losses are 104.268 (train). The time used is 9.753s. 
At iter 19400/65582, epoch 1, the losses are 4.265 (test). the base losses are 105.093 (test). 
At iter 19410/65582, epoch 1, the losses are 4.174 (train). the base losses are 103.425 (train). The time used is 24.153s. 
At iter 19420/65582, epoch 1, the losses are 4.212 (train). the base losses are 103.664 (train). The time used is 9.283s. 
At iter 19430/65582, epoch 1, the losses are 4.225 (train). the base losses are 103.436 (train). The time used is 8.536s. 
At iter 19440/65582, epoch 1, the losses are 4.190 (train). the base losses are 102.691 (train). The time used is 16.568s. 
At iter 19450/65582, epoch 1, the losses are 4.220 (train). the base losses are 103.293 (train). The time used is 11.986s. 
At iter 19450/65582, epoch 1, the losses are 4.281 (test). the base losses are 106.067 (test). 
At iter 19460/65582, epoch 1, the losses are 4.201 (train). the base losses are 102.604 (train). The time used is 23.484s. 
At iter 19470/65582, epoch 1, the losses are 4.227 (train). the base losses are 103.642 (train). The time used is 20.305s. 
At iter 19480/65582, epoch 1, the losses are 4.256 (train). the base losses are 104.457 (train). The time used is 15.442s. 
At iter 19490/65582, epoch 1, the losses are 4.171 (train). the base losses are 104.719 (train). The time used is 11.713s. 
At iter 19500/65582, epoch 1, the losses are 4.222 (train). the base losses are 103.865 (train). The time used is 14.791s. 
At iter 19500/65582, epoch 1, the losses are 4.256 (test). the base losses are 103.336 (test). 
At iter 19510/65582, epoch 1, the losses are 4.220 (train). the base losses are 103.621 (train). The time used is 12.933s. 
At iter 19520/65582, epoch 1, the losses are 4.201 (train). the base losses are 103.720 (train). The time used is 15.469s. 
At iter 19530/65582, epoch 1, the losses are 4.171 (train). the base losses are 102.428 (train). The time used is 11.637s. 
At iter 19540/65582, epoch 1, the losses are 4.223 (train). the base losses are 102.743 (train). The time used is 7.013s. 
At iter 19550/65582, epoch 1, the losses are 4.181 (train). the base losses are 102.209 (train). The time used is 15.634s. 
At iter 19550/65582, epoch 1, the losses are 4.255 (test). the base losses are 103.504 (test). 
At iter 19560/65582, epoch 1, the losses are 4.192 (train). the base losses are 103.189 (train). The time used is 22.801s. 
At iter 19570/65582, epoch 1, the losses are 4.224 (train). the base losses are 102.142 (train). The time used is 12.570s. 
At iter 19580/65582, epoch 1, the losses are 4.174 (train). the base losses are 103.682 (train). The time used is 12.224s. 
At iter 19590/65582, epoch 1, the losses are 4.188 (train). the base losses are 103.482 (train). The time used is 13.668s. 
At iter 19600/65582, epoch 1, the losses are 4.215 (train). the base losses are 104.191 (train). The time used is 16.495s. 
At iter 19600/65582, epoch 1, the losses are 4.251 (test). the base losses are 103.191 (test). 
At iter 19610/65582, epoch 1, the losses are 4.239 (train). the base losses are 104.932 (train). The time used is 18.885s. 
At iter 19620/65582, epoch 1, the losses are 4.224 (train). the base losses are 104.611 (train). The time used is 18.719s. 
At iter 19630/65582, epoch 1, the losses are 4.193 (train). the base losses are 103.564 (train). The time used is 10.074s. 
At iter 19640/65582, epoch 1, the losses are 4.219 (train). the base losses are 102.865 (train). The time used is 9.208s. 
At iter 19650/65582, epoch 1, the losses are 4.240 (train). the base losses are 103.460 (train). The time used is 16.494s. 
At iter 19650/65582, epoch 1, the losses are 4.327 (test). the base losses are 105.750 (test). 
At iter 19660/65582, epoch 1, the losses are 4.252 (train). the base losses are 103.426 (train). The time used is 22.103s. 
At iter 19670/65582, epoch 1, the losses are 4.214 (train). the base losses are 104.181 (train). The time used is 11.016s. 
At iter 19680/65582, epoch 1, the losses are 4.172 (train). the base losses are 101.951 (train). The time used is 22.203s. 
At iter 19690/65582, epoch 1, the losses are 4.163 (train). the base losses are 102.601 (train). The time used is 16.488s. 
At iter 19700/65582, epoch 1, the losses are 4.235 (train). the base losses are 102.240 (train). The time used is 14.939s. 
At iter 19700/65582, epoch 1, the losses are 4.195 (test). the base losses are 102.250 (test). 
At iter 19710/65582, epoch 1, the losses are 4.241 (train). the base losses are 102.950 (train). The time used is 28.742s. 
At iter 19720/65582, epoch 1, the losses are 4.182 (train). the base losses are 104.419 (train). The time used is 10.656s. 
At iter 19730/65582, epoch 1, the losses are 4.164 (train). the base losses are 103.768 (train). The time used is 13.888s. 
