Running prime number generator program on 6 CPU cores
cuda
8116 12349
number of parameters: 25.24M
The current lr is [0.0001].
At iter 10/8116, epoch 1, the losses are 70.211 (train). the base losses are 103.229 (train). The time used is 167.892s. 
At iter 6770/8116, epoch 1, the losses are 4.305 (train). the base losses are 103.564 (train). The time used is 167.582s. 
At iter 6780/8116, epoch 1, the losses are 4.289 (train). the base losses are 103.643 (train). The time used is 150.080s. 
At iter 6790/8116, epoch 1, the losses are 4.321 (train). the base losses are 103.955 (train). The time used is 145.690s. 
At iter 6800/8116, epoch 1, the losses are 4.311 (train). the base losses are 103.611 (train). The time used is 143.349s. 
At iter 6800/8116, epoch 1, the losses are 4.404 (test). the base losses are 103.289 (test). 
At iter 6810/8116, epoch 1, the losses are 4.305 (train). the base losses are 102.485 (train). The time used is 164.560s. 
At iter 6820/8116, epoch 1, the losses are 4.334 (train). the base losses are 102.945 (train). The time used is 162.627s. 
At iter 6830/8116, epoch 1, the losses are 4.314 (train). the base losses are 103.032 (train). The time used is 157.335s. 
At iter 6840/8116, epoch 1, the losses are 4.307 (train). the base losses are 103.463 (train). The time used is 156.957s. 
At iter 6850/8116, epoch 1, the losses are 4.321 (train). the base losses are 102.898 (train). The time used is 142.017s. 
At iter 6850/8116, epoch 1, the losses are 4.461 (test). the base losses are 105.090 (test). 
At iter 6860/8116, epoch 1, the losses are 4.363 (train). the base losses are 103.339 (train). The time used is 169.951s. 
At iter 6870/8116, epoch 1, the losses are 4.343 (train). the base losses are 103.218 (train). The time used is 152.337s. 
At iter 6880/8116, epoch 1, the losses are 4.293 (train). the base losses are 102.642 (train). The time used is 161.983s. 
At iter 6890/8116, epoch 1, the losses are 4.293 (train). the base losses are 103.579 (train). The time used is 166.264s. 
At iter 6900/8116, epoch 1, the losses are 4.322 (train). the base losses are 103.021 (train). The time used is 166.851s. 
At iter 6900/8116, epoch 1, the losses are 4.440 (test). the base losses are 105.028 (test). 
At iter 6910/8116, epoch 1, the losses are 4.294 (train). the base losses are 103.395 (train). The time used is 180.461s. 
At iter 6920/8116, epoch 1, the losses are 4.302 (train). the base losses are 103.018 (train). The time used is 158.762s. 
At iter 6930/8116, epoch 1, the losses are 4.294 (train). the base losses are 102.811 (train). The time used is 166.433s. 
At iter 6940/8116, epoch 1, the losses are 4.274 (train). the base losses are 102.616 (train). The time used is 161.796s. 
At iter 6950/8116, epoch 1, the losses are 4.286 (train). the base losses are 102.370 (train). The time used is 159.991s. 
At iter 6950/8116, epoch 1, the losses are 4.413 (test). the base losses are 105.274 (test). 
At iter 6960/8116, epoch 1, the losses are 4.328 (train). the base losses are 103.563 (train). The time used is 189.675s. 
At iter 6970/8116, epoch 1, the losses are 4.288 (train). the base losses are 102.809 (train). The time used is 174.083s. 
At iter 6980/8116, epoch 1, the losses are 4.295 (train). the base losses are 103.077 (train). The time used is 142.589s. 
At iter 6990/8116, epoch 1, the losses are 4.304 (train). the base losses are 102.715 (train). The time used is 146.910s. 
At iter 7000/8116, epoch 1, the losses are 4.312 (train). the base losses are 103.537 (train). The time used is 149.899s. 
At iter 7000/8116, epoch 1, the losses are 4.466 (test). the base losses are 104.874 (test). 
At iter 7010/8116, epoch 1, the losses are 4.315 (train). the base losses are 103.380 (train). The time used is 180.813s. 
At iter 7020/8116, epoch 1, the losses are 4.301 (train). the base losses are 103.074 (train). The time used is 146.406s. 
At iter 7030/8116, epoch 1, the losses are 4.326 (train). the base losses are 103.263 (train). The time used is 158.779s. 
At iter 7040/8116, epoch 1, the losses are 4.310 (train). the base losses are 103.118 (train). The time used is 154.003s. 
At iter 7050/8116, epoch 1, the losses are 4.300 (train). the base losses are 103.058 (train). The time used is 149.362s. 
At iter 7050/8116, epoch 1, the losses are 4.433 (test). the base losses are 105.354 (test). 
At iter 7060/8116, epoch 1, the losses are 4.284 (train). the base losses are 102.876 (train). The time used is 163.856s. 
At iter 7070/8116, epoch 1, the losses are 4.317 (train). the base losses are 103.314 (train). The time used is 163.297s. 
At iter 7080/8116, epoch 1, the losses are 4.314 (train). the base losses are 103.375 (train). The time used is 146.080s. 
At iter 7090/8116, epoch 1, the losses are 4.297 (train). the base losses are 104.022 (train). The time used is 151.198s. 
At iter 7100/8116, epoch 1, the losses are 4.284 (train). the base losses are 103.508 (train). The time used is 150.763s. 
At iter 7100/8116, epoch 1, the losses are 4.397 (test). the base losses are 106.567 (test). 
At iter 7110/8116, epoch 1, the losses are 4.293 (train). the base losses are 103.207 (train). The time used is 164.336s. 
At iter 7120/8116, epoch 1, the losses are 4.304 (train). the base losses are 102.747 (train). The time used is 151.309s. 
At iter 7130/8116, epoch 1, the losses are 4.309 (train). the base losses are 103.117 (train). The time used is 155.632s. 
At iter 7140/8116, epoch 1, the losses are 4.296 (train). the base losses are 102.788 (train). The time used is 154.293s. 
At iter 7150/8116, epoch 1, the losses are 4.326 (train). the base losses are 103.513 (train). The time used is 158.328s. 
At iter 7150/8116, epoch 1, the losses are 4.394 (test). the base losses are 103.386 (test). 
At iter 7160/8116, epoch 1, the losses are 4.284 (train). the base losses are 103.216 (train). The time used is 168.463s. 
At iter 7170/8116, epoch 1, the losses are 4.314 (train). the base losses are 103.073 (train). The time used is 160.801s. 
At iter 7180/8116, epoch 1, the losses are 4.298 (train). the base losses are 103.579 (train). The time used is 154.047s. 
At iter 7190/8116, epoch 1, the losses are 4.329 (train). the base losses are 103.376 (train). The time used is 175.614s. 
At iter 7200/8116, epoch 1, the losses are 4.284 (train). the base losses are 102.736 (train). The time used is 150.078s. 
At iter 7200/8116, epoch 1, the losses are 4.396 (test). the base losses are 103.475 (test). 
At iter 7210/8116, epoch 1, the losses are 4.292 (train). the base losses are 103.631 (train). The time used is 159.524s. 
At iter 7220/8116, epoch 1, the losses are 4.290 (train). the base losses are 102.809 (train). The time used is 157.510s. 
At iter 7230/8116, epoch 1, the losses are 4.310 (train). the base losses are 103.016 (train). The time used is 143.949s. 
At iter 7240/8116, epoch 1, the losses are 4.302 (train). the base losses are 103.157 (train). The time used is 151.289s. 
At iter 7250/8116, epoch 1, the losses are 4.289 (train). the base losses are 103.211 (train). The time used is 154.891s. 
At iter 7250/8116, epoch 1, the losses are 4.403 (test). the base losses are 106.371 (test). 
At iter 7260/8116, epoch 1, the losses are 4.308 (train). the base losses are 102.943 (train). The time used is 168.792s. 
At iter 7270/8116, epoch 1, the losses are 4.288 (train). the base losses are 103.001 (train). The time used is 155.148s. 
At iter 7280/8116, epoch 1, the losses are 4.295 (train). the base losses are 102.523 (train). The time used is 152.740s. 
At iter 7290/8116, epoch 1, the losses are 4.301 (train). the base losses are 102.963 (train). The time used is 140.806s. 
At iter 7300/8116, epoch 1, the losses are 4.276 (train). the base losses are 103.382 (train). The time used is 158.313s. 
At iter 7300/8116, epoch 1, the losses are 4.432 (test). the base losses are 106.247 (test). 
At iter 7310/8116, epoch 1, the losses are 4.296 (train). the base losses are 102.443 (train). The time used is 164.245s. 
At iter 7320/8116, epoch 1, the losses are 4.316 (train). the base losses are 102.889 (train). The time used is 158.092s. 
At iter 7330/8116, epoch 1, the losses are 4.285 (train). the base losses are 103.163 (train). The time used is 166.270s. 
At iter 7340/8116, epoch 1, the losses are 4.278 (train). the base losses are 103.752 (train). The time used is 154.762s. 
At iter 7350/8116, epoch 1, the losses are 4.293 (train). the base losses are 103.252 (train). The time used is 168.829s. 
At iter 7350/8116, epoch 1, the losses are 4.408 (test). the base losses are 104.496 (test). 
At iter 7360/8116, epoch 1, the losses are 4.304 (train). the base losses are 103.059 (train). The time used is 167.156s. 
At iter 7370/8116, epoch 1, the losses are 4.305 (train). the base losses are 103.341 (train). The time used is 140.285s. 
At iter 7380/8116, epoch 1, the losses are 4.304 (train). the base losses are 103.311 (train). The time used is 155.271s. 
At iter 7390/8116, epoch 1, the losses are 4.303 (train). the base losses are 102.918 (train). The time used is 149.923s. 
At iter 7400/8116, epoch 1, the losses are 4.296 (train). the base losses are 102.890 (train). The time used is 153.036s. 
At iter 7400/8116, epoch 1, the losses are 4.445 (test). the base losses are 104.436 (test). 
At iter 7410/8116, epoch 1, the losses are 4.302 (train). the base losses are 102.882 (train). The time used is 167.244s. 
At iter 7420/8116, epoch 1, the losses are 4.304 (train). the base losses are 103.205 (train). The time used is 168.202s. 
At iter 7430/8116, epoch 1, the losses are 4.299 (train). the base losses are 103.027 (train). The time used is 142.974s. 
At iter 7440/8116, epoch 1, the losses are 4.301 (train). the base losses are 103.173 (train). The time used is 152.492s. 
At iter 7450/8116, epoch 1, the losses are 4.281 (train). the base losses are 103.227 (train). The time used is 157.901s. 
At iter 7450/8116, epoch 1, the losses are 4.422 (test). the base losses are 105.898 (test). 
At iter 7460/8116, epoch 1, the losses are 4.299 (train). the base losses are 102.876 (train). The time used is 171.581s. 
At iter 7470/8116, epoch 1, the losses are 4.284 (train). the base losses are 102.142 (train). The time used is 155.306s. 
At iter 7480/8116, epoch 1, the losses are 4.292 (train). the base losses are 102.505 (train). The time used is 164.230s. 
At iter 7490/8116, epoch 1, the losses are 4.292 (train). the base losses are 103.143 (train). The time used is 144.237s. 
At iter 7500/8116, epoch 1, the losses are 4.299 (train). the base losses are 103.121 (train). The time used is 168.414s. 
At iter 7500/8116, epoch 1, the losses are 4.444 (test). the base losses are 104.457 (test). 
At iter 7510/8116, epoch 1, the losses are 4.296 (train). the base losses are 103.752 (train). The time used is 157.069s. 
At iter 7520/8116, epoch 1, the losses are 4.314 (train). the base losses are 103.596 (train). The time used is 148.605s. 
At iter 7530/8116, epoch 1, the losses are 4.288 (train). the base losses are 103.019 (train). The time used is 147.922s. 
At iter 7540/8116, epoch 1, the losses are 4.313 (train). the base losses are 103.690 (train). The time used is 155.152s. 
At iter 7550/8116, epoch 1, the losses are 4.298 (train). the base losses are 102.928 (train). The time used is 149.964s. 
At iter 7550/8116, epoch 1, the losses are 4.380 (test). the base losses are 104.939 (test). 
At iter 7560/8116, epoch 1, the losses are 4.313 (train). the base losses are 103.813 (train). The time used is 162.572s. 
At iter 7570/8116, epoch 1, the losses are 4.283 (train). the base losses are 103.010 (train). The time used is 161.788s. 
At iter 7580/8116, epoch 1, the losses are 4.286 (train). the base losses are 102.544 (train). The time used is 157.197s. 
At iter 7590/8116, epoch 1, the losses are 4.300 (train). the base losses are 102.565 (train). The time used is 161.321s. 
At iter 7600/8116, epoch 1, the losses are 4.298 (train). the base losses are 103.356 (train). The time used is 154.782s. 
At iter 7600/8116, epoch 1, the losses are 4.394 (test). the base losses are 105.685 (test). 
At iter 7610/8116, epoch 1, the losses are 4.310 (train). the base losses are 102.735 (train). The time used is 160.053s. 
At iter 7620/8116, epoch 1, the losses are 4.316 (train). the base losses are 103.217 (train). The time used is 155.830s. 
At iter 7630/8116, epoch 1, the losses are 4.301 (train). the base losses are 103.459 (train). The time used is 145.815s. 
At iter 7640/8116, epoch 1, the losses are 4.308 (train). the base losses are 103.446 (train). The time used is 154.504s. 
At iter 7650/8116, epoch 1, the losses are 4.276 (train). the base losses are 103.068 (train). The time used is 160.852s. 
At iter 7650/8116, epoch 1, the losses are 4.410 (test). the base losses are 103.712 (test). 
At iter 7660/8116, epoch 1, the losses are 4.294 (train). the base losses are 103.158 (train). The time used is 170.553s. 
At iter 7670/8116, epoch 1, the losses are 4.303 (train). the base losses are 103.738 (train). The time used is 148.825s. 
At iter 7680/8116, epoch 1, the losses are 4.288 (train). the base losses are 104.032 (train). The time used is 165.160s. 
At iter 7690/8116, epoch 1, the losses are 4.307 (train). the base losses are 103.610 (train). The time used is 151.448s. 
At iter 7700/8116, epoch 1, the losses are 4.283 (train). the base losses are 103.222 (train). The time used is 157.574s. 
At iter 7700/8116, epoch 1, the losses are 4.401 (test). the base losses are 104.904 (test). 
At iter 7710/8116, epoch 1, the losses are 4.309 (train). the base losses are 103.514 (train). The time used is 171.504s. 
At iter 7720/8116, epoch 1, the losses are 4.294 (train). the base losses are 103.314 (train). The time used is 163.001s. 
At iter 7730/8116, epoch 1, the losses are 4.272 (train). the base losses are 103.630 (train). The time used is 151.134s. 
At iter 7740/8116, epoch 1, the losses are 4.276 (train). the base losses are 103.021 (train). The time used is 152.031s. 
At iter 7750/8116, epoch 1, the losses are 4.283 (train). the base losses are 103.123 (train). The time used is 163.573s. 
At iter 7750/8116, epoch 1, the losses are 4.441 (test). the base losses are 105.673 (test). 
At iter 7760/8116, epoch 1, the losses are 4.307 (train). the base losses are 103.157 (train). The time used is 162.948s. 
At iter 7770/8116, epoch 1, the losses are 4.269 (train). the base losses are 103.548 (train). The time used is 160.992s. 
At iter 7780/8116, epoch 1, the losses are 4.281 (train). the base losses are 103.480 (train). The time used is 152.703s. 
At iter 7790/8116, epoch 1, the losses are 4.280 (train). the base losses are 103.319 (train). The time used is 146.809s. 
At iter 7800/8116, epoch 1, the losses are 4.282 (train). the base losses are 103.074 (train). The time used is 155.218s. 
At iter 7800/8116, epoch 1, the losses are 4.393 (test). the base losses are 102.717 (test). 
At iter 7810/8116, epoch 1, the losses are 4.281 (train). the base losses are 103.144 (train). The time used is 164.647s. 
At iter 7820/8116, epoch 1, the losses are 4.278 (train). the base losses are 102.323 (train). The time used is 157.313s. 
At iter 7830/8116, epoch 1, the losses are 4.292 (train). the base losses are 103.421 (train). The time used is 148.474s. 
At iter 7840/8116, epoch 1, the losses are 4.285 (train). the base losses are 103.566 (train). The time used is 144.074s. 
At iter 7850/8116, epoch 1, the losses are 4.282 (train). the base losses are 103.280 (train). The time used is 159.366s. 
At iter 7850/8116, epoch 1, the losses are 4.404 (test). the base losses are 103.753 (test). 
At iter 7860/8116, epoch 1, the losses are 4.268 (train). the base losses are 103.536 (train). The time used is 173.413s. 
At iter 7870/8116, epoch 1, the losses are 4.303 (train). the base losses are 102.684 (train). The time used is 158.909s. 
At iter 7880/8116, epoch 1, the losses are 4.312 (train). the base losses are 103.450 (train). The time used is 147.107s. 
At iter 7890/8116, epoch 1, the losses are 4.273 (train). the base losses are 103.137 (train). The time used is 164.151s. 
At iter 7900/8116, epoch 1, the losses are 4.299 (train). the base losses are 102.860 (train). The time used is 147.680s. 
At iter 7900/8116, epoch 1, the losses are 4.386 (test). the base losses are 105.215 (test). 
At iter 7910/8116, epoch 1, the losses are 4.277 (train). the base losses are 102.812 (train). The time used is 168.935s. 
At iter 7920/8116, epoch 1, the losses are 4.290 (train). the base losses are 103.613 (train). The time used is 156.579s. 
At iter 7930/8116, epoch 1, the losses are 4.309 (train). the base losses are 103.410 (train). The time used is 154.679s. 
At iter 7940/8116, epoch 1, the losses are 4.275 (train). the base losses are 103.218 (train). The time used is 181.910s. 
At iter 7950/8116, epoch 1, the losses are 4.263 (train). the base losses are 103.768 (train). The time used is 172.020s. 
At iter 7950/8116, epoch 1, the losses are 4.343 (test). the base losses are 104.676 (test). 
At iter 7960/8116, epoch 1, the losses are 4.283 (train). the base losses are 103.186 (train). The time used is 169.222s. 
At iter 7970/8116, epoch 1, the losses are 4.255 (train). the base losses are 104.011 (train). The time used is 159.275s. 
At iter 7980/8116, epoch 1, the losses are 4.261 (train). the base losses are 103.699 (train). The time used is 147.222s. 
At iter 7990/8116, epoch 1, the losses are 4.270 (train). the base losses are 102.647 (train). The time used is 154.436s. 
At iter 8000/8116, epoch 1, the losses are 4.246 (train). the base losses are 103.307 (train). The time used is 163.873s. 
At iter 8000/8116, epoch 1, the losses are 4.361 (test). the base losses are 103.910 (test). 
At iter 8010/8116, epoch 1, the losses are 4.284 (train). the base losses are 103.126 (train). The time used is 171.185s. 
At iter 8020/8116, epoch 1, the losses are 4.273 (train). the base losses are 102.748 (train). The time used is 151.568s. 
At iter 8030/8116, epoch 1, the losses are 4.308 (train). the base losses are 103.352 (train). The time used is 159.638s. 
At iter 8040/8116, epoch 1, the losses are 4.294 (train). the base losses are 102.916 (train). The time used is 164.107s. 
At iter 8050/8116, epoch 1, the losses are 4.280 (train). the base losses are 103.582 (train). The time used is 160.564s. 
At iter 8050/8116, epoch 1, the losses are 4.424 (test). the base losses are 105.472 (test). 
At iter 8060/8116, epoch 1, the losses are 4.271 (train). the base losses are 103.206 (train). The time used is 160.801s. 
At iter 8070/8116, epoch 1, the losses are 4.270 (train). the base losses are 102.776 (train). The time used is 152.339s. 
At iter 8080/8116, epoch 1, the losses are 4.291 (train). the base losses are 103.138 (train). The time used is 168.838s. 
At iter 8090/8116, epoch 1, the losses are 4.291 (train). the base losses are 102.632 (train). The time used is 164.484s. 
At iter 8100/8116, epoch 1, the losses are 4.320 (train). the base losses are 102.492 (train). The time used is 157.295s. 
At iter 8100/8116, epoch 1, the losses are 4.414 (test). the base losses are 102.217 (test). 
At iter 8110/8116, epoch 1, the losses are 4.310 (train). the base losses are 102.767 (train). The time used is 172.756s. 
/data/rajlab1/user_data/jin/MyResearch/EEG-sz-det_dev/bash_scripts/../mypkg/../results/Dis_step10_dis6_nlay8_ndim512_epoch1
Create a folder /data/rajlab1/user_data/jin/MyResearch/EEG-sz-det_dev/bash_scripts/../mypkg/../results/Dis_step10_dis6_nlay8_ndim512_epoch1
Save to /data/rajlab1/user_data/jin/MyResearch/EEG-sz-det_dev/bash_scripts/../mypkg/../results/Dis_step10_dis6_nlay8_ndim512_epoch1/config.pkl
Save to /data/rajlab1/user_data/jin/MyResearch/EEG-sz-det_dev/bash_scripts/../mypkg/../results/Dis_step10_dis6_nlay8_ndim512_epoch1/loss_fn.pkl
Save to /data/rajlab1/user_data/jin/MyResearch/EEG-sz-det_dev/bash_scripts/../mypkg/../results/Dis_step10_dis6_nlay8_ndim512_epoch1/losses.pkl
Save to /data/rajlab1/user_data/jin/MyResearch/EEG-sz-det_dev/bash_scripts/../mypkg/../results/Dis_step10_dis6_nlay8_ndim512_epoch1/losses_test.pkl
Save to /data/rajlab1/user_data/jin/MyResearch/EEG-sz-det_dev/bash_scripts/../mypkg/../results/Dis_step10_dis6_nlay8_ndim512_epoch1/paras_train.pkl
The current lr is [6e-05].
At iter 10/8116, epoch 2, the losses are 4.269 (train). the base losses are 103.495 (train). The time used is 257.207s. 
At iter 20/8116, epoch 2, the losses are 4.288 (train). the base losses are 103.630 (train). The time used is 166.781s. 
At iter 30/8116, epoch 2, the losses are 4.278 (train). the base losses are 103.621 (train). The time used is 153.124s. 
At iter 40/8116, epoch 2, the losses are 4.277 (train). the base losses are 102.883 (train). The time used is 156.508s. 
At iter 50/8116, epoch 2, the losses are 4.269 (train). the base losses are 103.504 (train). The time used is 172.965s. 
At iter 50/8116, epoch 2, the losses are 4.325 (test). the base losses are 105.502 (test). 
At iter 60/8116, epoch 2, the losses are 4.266 (train). the base losses are 103.085 (train). The time used is 176.693s. 
At iter 70/8116, epoch 2, the losses are 4.268 (train). the base losses are 103.401 (train). The time used is 161.631s. 
At iter 80/8116, epoch 2, the losses are 4.252 (train). the base losses are 103.189 (train). The time used is 158.223s. 
At iter 90/8116, epoch 2, the losses are 4.285 (train). the base losses are 103.121 (train). The time used is 153.026s. 
At iter 100/8116, epoch 2, the losses are 4.265 (train). the base losses are 103.296 (train). The time used is 164.551s. 
At iter 100/8116, epoch 2, the losses are 4.418 (test). the base losses are 104.576 (test). 
At iter 110/8116, epoch 2, the losses are 4.276 (train). the base losses are 103.034 (train). The time used is 156.893s. 
At iter 120/8116, epoch 2, the losses are 4.278 (train). the base losses are 102.872 (train). The time used is 149.827s. 
At iter 130/8116, epoch 2, the losses are 4.295 (train). the base losses are 103.599 (train). The time used is 168.290s. 
At iter 140/8116, epoch 2, the losses are 4.268 (train). the base losses are 103.692 (train). The time used is 158.618s. 
At iter 150/8116, epoch 2, the losses are 4.265 (train). the base losses are 102.580 (train). The time used is 152.092s. 
At iter 150/8116, epoch 2, the losses are 4.406 (test). the base losses are 105.102 (test). 
At iter 160/8116, epoch 2, the losses are 4.258 (train). the base losses are 103.010 (train). The time used is 164.204s. 
At iter 170/8116, epoch 2, the losses are 4.256 (train). the base losses are 102.658 (train). The time used is 161.561s. 
At iter 180/8116, epoch 2, the losses are 4.275 (train). the base losses are 103.198 (train). The time used is 144.223s. 
At iter 190/8116, epoch 2, the losses are 4.293 (train). the base losses are 103.140 (train). The time used is 145.521s. 
At iter 200/8116, epoch 2, the losses are 4.272 (train). the base losses are 102.899 (train). The time used is 153.281s. 
At iter 200/8116, epoch 2, the losses are 4.312 (test). the base losses are 105.203 (test). 
At iter 210/8116, epoch 2, the losses are 4.271 (train). the base losses are 102.301 (train). The time used is 157.479s. 
At iter 220/8116, epoch 2, the losses are 4.269 (train). the base losses are 103.130 (train). The time used is 166.356s. 
At iter 230/8116, epoch 2, the losses are 4.285 (train). the base losses are 103.458 (train). The time used is 155.961s. 
At iter 240/8116, epoch 2, the losses are 4.264 (train). the base losses are 102.674 (train). The time used is 161.973s. 
At iter 250/8116, epoch 2, the losses are 4.278 (train). the base losses are 103.331 (train). The time used is 153.487s. 
At iter 250/8116, epoch 2, the losses are 4.377 (test). the base losses are 106.647 (test). 
At iter 260/8116, epoch 2, the losses are 4.263 (train). the base losses are 103.589 (train). The time used is 162.694s. 
At iter 270/8116, epoch 2, the losses are 4.284 (train). the base losses are 103.090 (train). The time used is 159.236s. 
At iter 280/8116, epoch 2, the losses are 4.259 (train). the base losses are 103.048 (train). The time used is 155.807s. 
At iter 290/8116, epoch 2, the losses are 4.285 (train). the base losses are 103.747 (train). The time used is 140.908s. 
At iter 300/8116, epoch 2, the losses are 4.270 (train). the base losses are 103.033 (train). The time used is 154.668s. 
At iter 300/8116, epoch 2, the losses are 4.421 (test). the base losses are 103.345 (test). 
At iter 310/8116, epoch 2, the losses are 4.256 (train). the base losses are 102.935 (train). The time used is 167.001s. 
At iter 320/8116, epoch 2, the losses are 4.276 (train). the base losses are 103.134 (train). The time used is 168.278s. 
At iter 330/8116, epoch 2, the losses are 4.259 (train). the base losses are 103.550 (train). The time used is 156.436s. 
At iter 340/8116, epoch 2, the losses are 4.273 (train). the base losses are 103.271 (train). The time used is 152.141s. 
At iter 350/8116, epoch 2, the losses are 4.287 (train). the base losses are 102.768 (train). The time used is 152.068s. 
At iter 350/8116, epoch 2, the losses are 4.413 (test). the base losses are 107.108 (test). 
At iter 360/8116, epoch 2, the losses are 4.279 (train). the base losses are 103.814 (train). The time used is 164.293s. 
At iter 370/8116, epoch 2, the losses are 4.253 (train). the base losses are 103.070 (train). The time used is 159.134s. 
At iter 380/8116, epoch 2, the losses are 4.281 (train). the base losses are 103.529 (train). The time used is 155.477s. 
At iter 390/8116, epoch 2, the losses are 4.283 (train). the base losses are 102.900 (train). The time used is 154.387s. 
At iter 400/8116, epoch 2, the losses are 4.256 (train). the base losses are 103.438 (train). The time used is 151.942s. 
At iter 400/8116, epoch 2, the losses are 4.379 (test). the base losses are 104.685 (test). 
At iter 410/8116, epoch 2, the losses are 4.270 (train). the base losses are 102.959 (train). The time used is 172.539s. 
At iter 420/8116, epoch 2, the losses are 4.261 (train). the base losses are 103.587 (train). The time used is 144.701s. 
At iter 430/8116, epoch 2, the losses are 4.265 (train). the base losses are 103.391 (train). The time used is 150.405s. 
At iter 440/8116, epoch 2, the losses are 4.255 (train). the base losses are 103.157 (train). The time used is 160.836s. 
At iter 450/8116, epoch 2, the losses are 4.269 (train). the base losses are 102.989 (train). The time used is 162.364s. 
At iter 450/8116, epoch 2, the losses are 4.362 (test). the base losses are 106.176 (test). 
At iter 460/8116, epoch 2, the losses are 4.260 (train). the base losses are 102.852 (train). The time used is 170.502s. 
At iter 470/8116, epoch 2, the losses are 4.289 (train). the base losses are 103.295 (train). The time used is 153.230s. 
At iter 480/8116, epoch 2, the losses are 4.252 (train). the base losses are 103.530 (train). The time used is 157.142s. 
At iter 490/8116, epoch 2, the losses are 4.276 (train). the base losses are 102.370 (train). The time used is 164.187s. 
At iter 500/8116, epoch 2, the losses are 4.257 (train). the base losses are 102.904 (train). The time used is 159.525s. 
At iter 500/8116, epoch 2, the losses are 4.401 (test). the base losses are 104.386 (test). 
At iter 510/8116, epoch 2, the losses are 4.266 (train). the base losses are 102.861 (train). The time used is 180.381s. 
At iter 520/8116, epoch 2, the losses are 4.233 (train). the base losses are 103.221 (train). The time used is 157.425s. 
At iter 530/8116, epoch 2, the losses are 4.274 (train). the base losses are 103.885 (train). The time used is 155.287s. 
At iter 540/8116, epoch 2, the losses are 4.268 (train). the base losses are 103.057 (train). The time used is 156.926s. 
At iter 550/8116, epoch 2, the losses are 4.284 (train). the base losses are 103.227 (train). The time used is 153.592s. 
At iter 550/8116, epoch 2, the losses are 4.394 (test). the base losses are 104.215 (test). 
At iter 560/8116, epoch 2, the losses are 4.254 (train). the base losses are 102.393 (train). The time used is 173.893s. 
At iter 570/8116, epoch 2, the losses are 4.240 (train). the base losses are 103.548 (train). The time used is 155.155s. 
At iter 580/8116, epoch 2, the losses are 4.266 (train). the base losses are 103.287 (train). The time used is 174.324s. 
At iter 590/8116, epoch 2, the losses are 4.248 (train). the base losses are 103.129 (train). The time used is 158.788s. 
At iter 600/8116, epoch 2, the losses are 4.283 (train). the base losses are 103.587 (train). The time used is 163.378s. 
At iter 600/8116, epoch 2, the losses are 4.363 (test). the base losses are 105.466 (test). 
At iter 610/8116, epoch 2, the losses are 4.271 (train). the base losses are 103.514 (train). The time used is 161.218s. 
At iter 620/8116, epoch 2, the losses are 4.260 (train). the base losses are 103.045 (train). The time used is 158.137s. 
At iter 630/8116, epoch 2, the losses are 4.238 (train). the base losses are 102.972 (train). The time used is 153.960s. 
At iter 640/8116, epoch 2, the losses are 4.247 (train). the base losses are 103.528 (train). The time used is 154.442s. 
At iter 650/8116, epoch 2, the losses are 4.280 (train). the base losses are 102.733 (train). The time used is 141.696s. 
At iter 650/8116, epoch 2, the losses are 4.393 (test). the base losses are 104.540 (test). 
At iter 660/8116, epoch 2, the losses are 4.276 (train). the base losses are 102.960 (train). The time used is 162.046s. 
At iter 670/8116, epoch 2, the losses are 4.260 (train). the base losses are 102.891 (train). The time used is 159.567s. 
At iter 680/8116, epoch 2, the losses are 4.271 (train). the base losses are 103.280 (train). The time used is 151.895s. 
At iter 690/8116, epoch 2, the losses are 4.275 (train). the base losses are 103.102 (train). The time used is 146.007s. 
At iter 700/8116, epoch 2, the losses are 4.273 (train). the base losses are 103.064 (train). The time used is 159.858s. 
At iter 700/8116, epoch 2, the losses are 4.399 (test). the base losses are 103.854 (test). 
At iter 710/8116, epoch 2, the losses are 4.269 (train). the base losses are 103.327 (train). The time used is 162.969s. 
At iter 720/8116, epoch 2, the losses are 4.249 (train). the base losses are 102.949 (train). The time used is 138.282s. 
At iter 730/8116, epoch 2, the losses are 4.278 (train). the base losses are 103.175 (train). The time used is 150.051s. 
At iter 740/8116, epoch 2, the losses are 4.261 (train). the base losses are 103.478 (train). The time used is 160.902s. 
At iter 750/8116, epoch 2, the losses are 4.265 (train). the base losses are 103.014 (train). The time used is 160.339s. 
At iter 750/8116, epoch 2, the losses are 4.388 (test). the base losses are 102.972 (test). 
At iter 760/8116, epoch 2, the losses are 4.272 (train). the base losses are 103.143 (train). The time used is 172.809s. 
At iter 770/8116, epoch 2, the losses are 4.258 (train). the base losses are 103.291 (train). The time used is 155.458s. 
At iter 780/8116, epoch 2, the losses are 4.273 (train). the base losses are 103.687 (train). The time used is 175.286s. 
At iter 790/8116, epoch 2, the losses are 4.268 (train). the base losses are 103.919 (train). The time used is 170.705s. 
At iter 800/8116, epoch 2, the losses are 4.278 (train). the base losses are 102.804 (train). The time used is 144.419s. 
At iter 800/8116, epoch 2, the losses are 4.363 (test). the base losses are 105.851 (test). 
At iter 810/8116, epoch 2, the losses are 4.255 (train). the base losses are 103.328 (train). The time used is 181.378s. 
At iter 820/8116, epoch 2, the losses are 4.263 (train). the base losses are 103.090 (train). The time used is 159.538s. 
